Source,Target
1036816,98257
1036817,62318
1036817,442958
1036817,443382
1036818,731354
1036818,762375
1036819,802163
1036881,44642
1036881,104917
1036881,985309
1036883,772842
1036883,1022619
1036886,196798
1036886,443349
1036886,841960
1036888,330050
1037917,948800
1037936,778732
1037936,942894
1037937,309678
1037939,244687
1037939,305819
1037939,757496
1037939,757500
1037939,767994
1037940,1015988
1037941,443260
1037941,443261
1038752,184209
1038752,227719
1038752,261212
1038752,273034
1038752,443176
1038752,443235
1038752,443386
1038753,420069
1038753,431031
1038753,741347
1038754,166509
1038754,169925
1038754,192311
1038754,261804
1038754,262937
1038754,275933
1038754,308295
1038754,442832
1038754,442967
1038754,442968
1038754,443544
1038754,728543
1038754,871099
1039183,98255
1039184,39715
1039184,816366
1039184,859779
1039184,946112
1039188,1812869
1039188,1813081
1039189,307000
1039189,825542
1039189,861218
1039246,443482
1039246,443531
1039248,236684
1039251,1288282
1039254,101594
1039254,735077
1039254,763822
1039363,960942
1039364,943571
1039365,1288287
1039366,1288289
1039367,318412
1039373,1288287
1039373,1288289
1039374,960946
1039374,1288287
1039374,1288289
1039428,817673
1039428,1126508
1039429,958777
1039429,995860
1039430,190288
1039430,292234
1039430,346160
1039430,421472
1039430,449258
1039430,452056
1039430,574205
1039430,739421
1039430,740584
1039430,754504
1039430,763781
1039430,784074
1039430,826163
1039430,883129
1039430,987161
1039430,1603093
1039430,1603129
1039430,1603140
1039435,50506
1039435,183737
1039435,216929
1039435,790152
1039435,794028
1041735,375017
1041735,641979
1041957,945645
1041959,813983
1041962,641963
1041963,420519
1041964,97446
1041964,178503
1041964,192332
1041964,244836
1041964,261784
1041964,277577
1041964,284173
1041964,298706
1041964,917642
1041964,1603200
1041965,452056
1041965,574205
1041965,740584
1041965,754504
1041965,917902
1041965,987425
1041965,1603129
1041965,1603140
1041966,190285
1041966,428868
1041966,867476
1041967,106245
1041967,220404
1041967,233140
1041967,234804
1041967,261417
1041967,292241
1041967,310829
1041967,346161
1041967,571713
1041967,573359
1041967,573602
1041967,739421
1041967,822267
1041967,873733
1041967,875568
1041967,988221
1041967,1603027
1041967,1603098
1041968,378027
1041968,766065
1041968,912163
1041969,29709
1041969,179123
1041969,220384
1041969,306393
1041969,740579
1041969,793882
1041969,984753
1041969,995871
1041969,995919
1041969,1603090
1041969,1603134
1041969,1603153
1042044,314054
1042044,420081
1042044,420146
1042057,940280
1042145,428872
1042147,275474
1042149,226315
1042149,277652
1042151,799679
1042151,830342
1042151,881605
1042151,944108
1042151,947391
1042152,958328
1042238,261386
1042238,872044
1042238,1042237
1042239,1810124
1042240,182704
1042240,198194
1042241,265244
1042242,740460
1042249,835598
1042678,420466
1042680,188106
1042681,443350
1043073,859916
1043073,1288287
1043074,1288321
1044191,443519
1044193,859913
1044194,720209
1044194,873604
1044197,948348
1044200,329647
1044200,420077
1044200,717217
1044203,950440
1044203,954779
1044234,741597
1044238,349380
1044239,130838
1044239,311070
1044239,734634
1044239,1809473
1044382,190285
1044382,823307
1044383,443128
1044384,431880
1044388,866484
1044388,1818266
1045922,252267
1045922,431261
1045922,574207
1045922,873717
1045922,1609955
1045923,988092
1045923,988094
1045923,988098
1045923,988099
1045929,179133
1045929,573874
1045929,1603155
1045929,1609949
1045929,1609952
1045930,1603196
1045932,220409
1045932,987128
1045932,987530
1045932,995925
1045932,1603074
1045932,1603159
1045932,1603161
1045985,282005
1045985,443427
1045988,807778
1045988,947393
1045988,1347464
1045988,1603100
1045989,573393
1045989,739439
1045989,794029
1045989,987132
1045989,987412
1045989,987413
1045989,1151262
1045989,1347507
1045990,995855
1045990,995938
1045990,1074822
1045990,1603100
1045991,221465
1045991,299391
1045992,420101
1046376,422456
1046376,422613
1046376,729836
1046376,867780
1046380,304715
1046380,413981
1046380,422511
1046380,422536
1046380,422612
1046380,729839
1046380,911183
1046382,949127
1046396,879157
1046398,999567
1046429,442832
1046430,420081
1046431,195432
1046431,430773
1046431,443382
1046432,14210
1046432,166819
1046433,571752
1046433,573753
1046433,574075
1046433,784078
1046433,784240
1046434,97435
1046434,216931
1046434,995935
1046434,1603152
1046435,6211
1046435,71854
1046435,132483
1046435,216927
1046435,268950
1046435,275842
1046435,739423
1046435,912097
1046435,1603294
1046436,29710
1046436,164968
1046436,261619
1046436,912003
1046436,912097
1046436,1603308
1046437,1603152
1046438,307923
1046438,333164
1046438,739439
1046438,739511
1046438,770175
1046438,937675
1046438,1956804
1046439,157856
1046439,275842
1046439,292244
1046439,770175
1046439,912003
1046439,912097
1046439,987413
1046439,1609953
1046440,157856
1046440,268950
1046440,275842
1046440,739439
1046440,912097
1046440,987183
1046440,1603108
1046440,1603152
1046441,179125
1046441,295586
1046441,310830
1046441,958756
1046441,995929
1046441,995930
1046441,1603268
1046441,1603281
1046441,1956902
1046442,164586
1046442,227368
1046442,261619
1046442,794029
1046442,912003
1046442,912097
1046442,1603152
1046442,1603156
1046446,801363
1046616,375017
1046617,449394
1046617,450807
1046618,737975
1046618,764386
1046619,641963
1046620,379117
1046620,731529
1046620,737972
1046620,769981
1046620,826267
1046738,265533
1046738,731367
1046738,807772
1046739,443349
1046742,443090
1046743,772831
1046744,420121
1046747,430761
1046749,795273
1046751,443092
1046751,452846
1046751,826919
1046752,443350
1046752,443427
1046752,772329
1046753,1046738
1046753,1046742
1046754,311891
1046756,443463
1046756,740764
1046757,443194
1046757,778732
1046758,450976
1046758,719298
1046759,420055
1046761,735446
1046762,277569
1046762,347824
1046762,653437
1046762,722948
1046764,268948
1046764,278950
1046764,995853
1046764,995859
1046765,573362
1046766,449252
1046766,740576
1046767,261414
1046767,292241
1046767,421387
1046767,573602
1046767,1603109
1046768,275832
1046768,767996
1046768,995855
1046768,995860
1046768,995882
1046768,995938
1046768,1603100
1046768,1603197
1046770,573900
1046770,642665
1046771,209716
1046771,264501
1046771,275713
1046771,577642
1046772,142817
1046772,142818
1046772,142820
1046772,292244
1046772,1603097
1046772,1603143
1046772,1603191
1046773,273102
1046773,310831
1046773,573096
1046773,995923
1046773,995924
1046773,1956805
1046774,766067
1046775,770515
1046775,793270
1046775,807776
1046776,106257
1046776,183719
1046776,1603106
1046782,399426
1046782,443194
1046782,574202
1046782,813966
1046782,871574
1046783,420136
1046783,420138
1046783,443288
1046783,733620
1046783,845222
1046783,849819
1046784,420082
1046784,443092
1046784,1114499
1046785,452863
1046785,1046738
1046786,940885
1046786,1046738
1046787,1046738
1046787,1046742
1046787,1046948
1046788,420108
1046788,443092
1046788,1046757
1046788,1046951
1046789,420133
1046789,1046738
1046789,1046952
1046790,1046738
1046790,1046740
1046790,1046750
1046791,1046740
1046791,1046741
1046791,1046750
1046791,1046760
1046792,1046742
1046792,1046745
1046793,1046738
1046793,1046745
1046794,225872
1046794,443085
1046794,1046745
1046795,1046742
1046809,72099
1046809,789979
1046810,34624
1046810,59327
1046810,80280
1046810,84581
1046810,97456
1046810,157860
1046810,164860
1046810,292241
1046810,298706
1046810,572939
1046810,1046767
1046810,1603093
1046810,1603109
1046810,1603155
1046810,1603163
1046810,1603214
1046810,1956899
1046811,205255
1046811,310831
1046811,1603176
1046813,29710
1046813,91450
1046813,307480
1046813,987179
1046813,1046767
1046813,1347374
1046813,1603226
1046814,244659
1046814,310621
1046814,327072
1046814,574075
1046814,1347390
1046814,1603180
1046817,9572
1046817,449252
1046817,740576
1046818,190278
1046818,234807
1046818,234810
1046818,261420
1046818,574225
1046818,808236
1046818,987146
1046818,995914
1046818,1603176
1046819,50506
1046819,264942
1046819,573873
1046819,574225
1046819,822270
1046819,987146
1046819,987172
1046819,987422
1046819,995914
1046819,1956901
1046820,987149
1046820,995895
1046821,106245
1046821,298706
1046821,995874
1046823,197464
1046823,1046769
1046825,34624
1046825,80280
1046825,84613
1046825,179141
1046825,275843
1046825,421381
1046825,421383
1046825,421387
1046827,50506
1046827,449252
1046827,766067
1046828,987156
1046830,420076
1046830,420101
1046830,420109
1046830,845220
1046830,1046739
1046830,1046742
1046831,277569
1046831,347824
1046831,653437
1046831,722948
1046831,1046762
1046832,32570
1046832,48427
1046832,132487
1046832,141068
1046833,449780
1046835,873721
1046835,1049767
1046835,1347375
1046836,872091
1046837,29710
1046837,784078
1046837,912003
1046837,1603152
1046837,1956804
1046838,29710
1046839,995862
1046840,50506
1046840,157851
1046840,314795
1046840,740576
1046840,912004
1046840,917642
1046840,995893
1046840,995895
1046840,1046766
1046840,1046807
1046840,1046827
1046840,1603161
1046843,307480
1046843,573900
1046843,1046764
1046843,1046770
1046843,1046771
1046844,84610
1046845,178503
1046845,205255
1046845,216931
1046845,252270
1046845,298716
1046845,311961
1046845,1603152
1046845,1603190
1046845,1603208
1046846,92677
1046846,164916
1046846,166153
1046846,216931
1046846,217216
1046846,220054
1046846,295336
1046846,347823
1046846,917564
1046847,279516
1046847,1603118
1046847,1603133
1046848,347824
1046848,751510
1046849,870250
1046849,1046769
1046849,1046811
1046849,1046813
1046850,1046761
1046850,1046766
1046850,1046809
1046850,1046816
1046850,1046826
1046851,1046762
1046851,1046774
1046851,1046809
1046851,1046814
1046852,306391
1046852,1046764
1046852,1046814
1046852,1046825
1046852,1603100
1046853,420121
1046853,420539
1046853,943767
1046854,917564
1046854,1046762
1046854,1046809
1046854,1603155
1046948,1046745
1046950,1046738
1046951,443082
1046951,452821
1046951,1046738
1046952,420117
1046952,420121
1046952,1046738
1046952,1046741
1046952,1046744
1046952,1046749
1046952,1046750
1046969,50504
1046977,143465
1046977,231717
1046979,29710
1046979,40224
1046979,61957
1046979,142818
1046984,1046982
1046987,60165
1046989,44224
1046989,106245
1046989,106253
1046989,164856
1046989,216928
1046989,220406
1046989,244999
1046989,1956644
1046992,209715
1046997,229319
1047002,1603074
1047521,159965
1047549,340
1047551,1046933
1047557,48666
1047557,48667
1047576,196268
1047588,1046984
1047593,121426
1047593,443208
1047608,443208
1047612,1047805
1047613,1047518
1047616,100904
1047616,210628
1047616,573007
1047616,573241
1047616,987136
1047616,995833
1047616,995915
1047630,166220
1047638,414115
1047638,573605
1047638,995853
1047645,18674
1047645,175872
1047647,1047610
1047648,1047610
1047652,1843245
1047675,442973
1047677,420063
1047677,443350
1047677,729418
1047678,443092
1047679,420121
1047679,443082
1047696,1047620
1047697,232606
1047697,308052
1047697,310828
1047698,236752
1047701,295510
1047703,213226
1047713,1047774
1047717,175722
1047722,443344
1047727,175870
1047727,206781
